tgt,src
"[202, 159, 37, 9, 6]","[62, 57, 92, 106, 96]"
"[208, 170, 31, 5, 2]","[54, 66, 113, 88, 95]"
"[89, 76, 76, 77, 83]","[72, 89, 82, 74, 84]"
"[59, 82, 81, 90, 88]","[89, 75, 80, 85, 71]"
"[6, 107, 196, 97, 7]","[102, 81, 54, 87, 89]"
"[7, 112, 199, 75, 8]","[107, 84, 56, 73, 81]"
"[85, 90, 93, 78, 83]","[85, 88, 73, 91, 92]"
"[87, 95, 102, 70, 90]","[92, 83, 85, 97, 87]"
"[202, 167, 45, 13, 7]","[54, 71, 81, 109, 119]"
"[14, 84, 210, 98, 13]","[108, 88, 44, 74, 105]"
"[8, 89, 211, 94, 9]","[116, 69, 53, 74, 99]"
"[85, 84, 88, 84, 89]","[92, 80, 85, 93, 80]"
"[6, 89, 202, 100, 10]","[100, 79, 56, 68, 104]"
"[9, 85, 199, 98, 11]","[114, 81, 57, 73, 77]"
"[88, 83, 90, 87, 88]","[91, 93, 77, 70, 105]"
"[13, 90, 201, 82, 15]","[98, 78, 47, 88, 90]"
"[71, 80, 93, 82, 78]","[87, 84, 73, 72, 88]"
"[8, 103, 216, 84, 6]","[94, 78, 42, 88, 115]"
"[5, 112, 210, 89, 6]","[104, 75, 63, 92, 88]"
"[89, 89, 89, 91, 83]","[87, 87, 84, 87, 96]"
"[88, 88, 80, 78, 84]","[86, 86, 64, 98, 84]"
"[88, 81, 89, 83, 106]","[81, 103, 77, 102, 84]"
"[95, 89, 91, 78, 95]","[84, 92, 91, 80, 101]"
"[202, 169, 55, 15, 4]","[59, 83, 89, 105, 109]"
"[70, 103, 75, 87, 75]","[85, 71, 89, 81, 84]"
"[99, 96, 69, 71, 88]","[77, 88, 73, 106, 79]"
"[200, 164, 42, 18, 1]","[50, 67, 80, 102, 126]"
"[10, 94, 202, 94, 7]","[110, 80, 40, 82, 95]"
"[185, 171, 55, 9, 4]","[64, 64, 93, 100, 103]"
"[9, 91, 203, 102, 4]","[100, 84, 54, 86, 85]"
"[2, 104, 206, 93, 10]","[104, 87, 54, 68, 102]"
"[10, 101, 196, 97, 15]","[96, 86, 53, 77, 107]"
"[7, 84, 227, 89, 11]","[102, 77, 50, 89, 100]"
"[100, 80, 92, 88, 66]","[89, 88, 87, 78, 84]"
"[72, 93, 86, 81, 82]","[79, 86, 82, 77, 90]"
"[71, 84, 101, 86, 80]","[83, 77, 93, 77, 92]"
"[16, 100, 208, 97, 8]","[110, 74, 61, 80, 104]"
"[212, 165, 40, 19, 10]","[61, 65, 108, 93, 119]"
"[5, 90, 223, 96, 6]","[90, 83, 47, 91, 109]"
"[5, 103, 209, 83, 5]","[114, 69, 57, 74, 91]"
"[6, 101, 230, 103, 9]","[107, 99, 61, 95, 87]"
"[79, 93, 85, 83, 76]","[83, 85, 85, 74, 89]"
"[4, 110, 215, 99, 8]","[102, 82, 62, 84, 106]"
"[11, 101, 232, 89, 12]","[111, 86, 40, 98, 110]"
"[228, 151, 37, 12, 2]","[38, 81, 77, 110, 124]"
"[20, 91, 210, 106, 4]","[98, 81, 54, 90, 108]"
"[192, 158, 41, 10, 1]","[57, 66, 95, 90, 94]"
"[212, 154, 43, 11, 4]","[52, 67, 97, 113, 95]"
"[83, 92, 89, 90, 87]","[93, 93, 86, 78, 91]"
"[198, 152, 45, 12, 5]","[56, 77, 72, 120, 87]"
"[9, 95, 202, 100, 7]","[105, 75, 54, 92, 87]"
"[70, 99, 71, 83, 86]","[100, 71, 87, 84, 67]"
"[206, 167, 39, 13, 4]","[48, 66, 103, 110, 102]"
"[208, 155, 52, 12, 3]","[53, 68, 97, 97, 115]"
"[77, 99, 78, 82, 88]","[68, 88, 91, 89, 88]"
"[6, 91, 202, 104, 9]","[126, 82, 49, 63, 92]"
"[80, 94, 92, 89, 95]","[91, 93, 86, 92, 88]"
"[70, 90, 93, 98, 89]","[101, 84, 86, 89, 80]"
"[10, 94, 203, 96, 14]","[101, 85, 53, 81, 97]"
"[8, 76, 229, 84, 10]","[107, 79, 49, 71, 101]"
"[224, 162, 37, 12, 1]","[58, 63, 85, 106, 124]"
"[204, 166, 39, 13, 4]","[70, 50, 93, 110, 103]"
"[8, 89, 220, 98, 9]","[96, 89, 56, 80, 103]"
"[7, 103, 228, 91, 6]","[109, 79, 60, 95, 92]"
"[5, 90, 200, 100, 8]","[93, 82, 58, 61, 109]"
"[10, 87, 210, 116, 11]","[116, 67, 59, 86, 106]"
"[7, 104, 195, 109, 3]","[116, 80, 61, 73, 88]"
"[195, 165, 60, 10, 8]","[46, 71, 96, 105, 120]"
"[9, 105, 216, 102, 3]","[112, 74, 51, 91, 107]"
"[215, 140, 44, 6, 2]","[50, 72, 88, 100, 97]"
"[11, 91, 232, 91, 7]","[103, 87, 54, 86, 102]"
"[79, 94, 91, 80, 87]","[93, 77, 88, 87, 86]"
"[12, 102, 209, 105, 9]","[101, 80, 73, 91, 92]"
"[217, 169, 48, 11, 5]","[61, 67, 98, 126, 98]"
"[19, 89, 216, 98, 17]","[97, 79, 57, 91, 115]"
"[17, 93, 216, 110, 10]","[103, 97, 53, 70, 123]"
"[91, 75, 76, 87, 82]","[86, 93, 83, 86, 63]"
"[10, 76, 222, 93, 5]","[96, 87, 46, 79, 98]"
"[3, 86, 211, 101, 9]","[102, 94, 53, 66, 95]"
"[75, 87, 90, 92, 83]","[100, 80, 76, 80, 91]"
"[201, 159, 30, 4, 6]","[50, 57, 93, 102, 98]"
"[9, 97, 196, 92, 14]","[99, 89, 49, 70, 101]"
"[212, 156, 48, 15, 4]","[51, 79, 106, 98, 101]"
"[200, 181, 49, 14, 3]","[60, 62, 102, 105, 118]"
"[214, 162, 51, 15, 6]","[50, 76, 113, 97, 112]"
"[209, 143, 57, 10, 8]","[58, 68, 82, 112, 107]"
"[15, 93, 199, 90, 10]","[102, 91, 41, 82, 91]"
"[207, 164, 56, 11, 6]","[64, 74, 104, 105, 97]"
"[95, 79, 85, 86, 89]","[79, 93, 80, 99, 83]"
"[225, 153, 48, 12, 3]","[57, 85, 95, 92, 112]"
"[78, 82, 91, 94, 101]","[93, 94, 80, 88, 91]"
"[198, 170, 46, 9, 2]","[48, 57, 107, 93, 120]"
"[230, 152, 28, 9, 0]","[55, 58, 99, 110, 97]"
"[74, 68, 105, 84, 89]","[94, 98, 67, 80, 81]"
"[206, 149, 48, 8, 5]","[41, 70, 92, 109, 104]"
"[13, 84, 193, 104, 8]","[97, 67, 65, 72, 101]"
"[7, 91, 249, 95, 7]","[112, 74, 50, 97, 116]"
"[4, 81, 217, 92, 6]","[98, 90, 41, 80, 91]"
"[227, 171, 28, 9, 3]","[50, 68, 115, 95, 110]"
"[216, 157, 43, 11, 3]","[44, 74, 98, 109, 105]"
"[90, 87, 75, 70, 86]","[80, 72, 77, 84, 95]"
"[11, 94, 208, 94, 10]","[90, 77, 47, 72, 131]"
"[201, 161, 39, 11, 10]","[57, 61, 108, 99, 97]"
"[6, 81, 230, 82, 10]","[97, 90, 49, 79, 94]"
"[69, 91, 94, 72, 76]","[98, 77, 69, 79, 79]"
"[69, 93, 86, 74, 79]","[85, 58, 90, 81, 87]"
"[213, 155, 43, 15, 3]","[46, 80, 97, 94, 112]"
"[11, 106, 206, 97, 7]","[94, 85, 55, 89, 104]"
"[90, 86, 76, 83, 88]","[83, 88, 90, 76, 86]"
"[212, 163, 52, 13, 3]","[52, 63, 100, 130, 98]"
"[3, 86, 228, 103, 11]","[115, 89, 43, 86, 98]"
"[197, 162, 46, 15, 4]","[58, 72, 86, 109, 99]"
"[209, 171, 35, 14, 5]","[69, 59, 103, 87, 116]"
"[217, 142, 51, 11, 12]","[47, 78, 102, 111, 95]"
"[174, 172, 47, 18, 2]","[58, 49, 97, 91, 118]"
"[11, 108, 202, 94, 7]","[117, 66, 59, 76, 104]"
"[87, 74, 86, 77, 82]","[83, 69, 98, 84, 72]"
"[5, 85, 208, 105, 10]","[113, 83, 46, 82, 89]"
"[95, 88, 75, 71, 88]","[83, 77, 87, 88, 82]"
"[9, 102, 207, 102, 9]","[108, 82, 59, 87, 93]"
"[191, 191, 45, 10, 7]","[58, 61, 98, 119, 108]"
"[85, 93, 86, 86, 80]","[82, 94, 85, 84, 85]"
"[5, 94, 219, 113, 7]","[100, 95, 54, 84, 105]"
"[78, 86, 76, 79, 81]","[79, 82, 71, 85, 83]"
"[88, 87, 81, 78, 75]","[73, 87, 79, 84, 86]"
"[11, 109, 205, 107, 15]","[107, 82, 55, 103, 100]"
"[10, 82, 206, 109, 6]","[110, 68, 52, 82, 101]"
"[91, 94, 84, 86, 85]","[83, 94, 86, 88, 89]"
"[5, 87, 233, 80, 2]","[90, 78, 47, 92, 100]"
"[204, 151, 41, 11, 6]","[53, 82, 80, 101, 97]"
"[84, 80, 90, 90, 96]","[93, 82, 82, 91, 92]"
"[85, 82, 83, 94, 75]","[70, 89, 84, 92, 84]"
"[67, 94, 72, 88, 90]","[83, 70, 93, 82, 83]"
"[84, 91, 90, 67, 102]","[92, 74, 80, 93, 95]"
"[10, 101, 214, 78, 7]","[101, 79, 50, 83, 97]"
"[89, 95, 71, 90, 79]","[69, 78, 92, 102, 83]"
"[191, 184, 52, 16, 6]","[67, 72, 104, 96, 110]"
"[5, 94, 225, 99, 10]","[107, 82, 50, 93, 101]"
"[10, 102, 210, 100, 5]","[109, 68, 59, 80, 111]"
"[5, 99, 206, 112, 11]","[107, 78, 53, 89, 106]"
"[222, 153, 55, 9, 8]","[53, 70, 96, 119, 109]"
"[95, 80, 85, 76, 83]","[66, 85, 84, 93, 91]"
"[8, 89, 202, 114, 13]","[111, 84, 55, 64, 112]"
"[10, 99, 219, 88, 15]","[104, 85, 52, 80, 110]"
"[12, 99, 188, 101, 16]","[97, 78, 51, 81, 109]"
"[210, 154, 44, 17, 11]","[60, 63, 95, 96, 122]"
"[226, 154, 43, 8, 1]","[52, 70, 98, 102, 110]"
"[71, 78, 85, 82, 85]","[82, 79, 66, 78, 96]"
"[89, 95, 76, 94, 84]","[68, 96, 104, 77, 93]"
"[8, 96, 227, 96, 11]","[116, 93, 61, 74, 94]"
"[99, 82, 75, 90, 64]","[73, 99, 81, 74, 83]"
"[12, 99, 193, 99, 10]","[92, 76, 59, 79, 107]"
"[222, 152, 37, 12, 3]","[39, 57, 104, 124, 102]"
"[89, 72, 98, 101, 88]","[97, 99, 81, 97, 74]"
"[12, 91, 213, 108, 12]","[103, 93, 47, 72, 121]"
"[6, 94, 201, 95, 6]","[99, 81, 48, 78, 96]"
"[79, 106, 80, 89, 92]","[86, 94, 83, 93, 90]"
"[183, 165, 46, 6, 4]","[52, 61, 96, 93, 102]"
"[82, 84, 90, 85, 96]","[78, 83, 82, 105, 89]"
"[215, 149, 33, 6, 4]","[44, 61, 103, 96, 103]"
"[228, 156, 39, 15, 5]","[59, 74, 88, 99, 123]"
"[8, 96, 221, 93, 13]","[110, 88, 58, 76, 99]"
"[201, 148, 42, 12, 0]","[53, 72, 93, 89, 96]"
"[184, 158, 48, 9, 2]","[57, 71, 80, 107, 86]"
"[10, 86, 238, 80, 6]","[92, 77, 55, 84, 112]"
"[81, 90, 83, 83, 101]","[89, 72, 96, 96, 85]"
"[5, 110, 214, 99, 11]","[109, 81, 53, 78, 118]"
"[225, 132, 34, 11, 4]","[41, 66, 97, 95, 107]"
"[75, 93, 84, 103, 92]","[94, 88, 100, 79, 86]"
"[9, 105, 201, 92, 7]","[95, 72, 53, 83, 111]"
"[6, 93, 227, 104, 7]","[108, 83, 47, 78, 121]"
"[211, 171, 36, 10, 6]","[52, 53, 91, 121, 117]"
"[10, 88, 209, 87, 12]","[89, 73, 55, 91, 98]"
"[20, 111, 193, 102, 15]","[115, 73, 75, 84, 94]"
"[14, 103, 187, 115, 6]","[92, 72, 72, 79, 110]"
"[7, 72, 223, 98, 5]","[94, 74, 50, 86, 101]"
"[91, 96, 81, 88, 91]","[84, 95, 97, 85, 86]"
"[8, 95, 218, 104, 9]","[104, 72, 52, 91, 115]"
"[13, 87, 233, 112, 5]","[118, 92, 46, 93, 101]"
"[93, 68, 96, 93, 87]","[103, 99, 78, 73, 84]"
"[190, 168, 60, 11, 1]","[56, 61, 102, 101, 110]"
"[235, 155, 43, 12, 3]","[46, 74, 104, 107, 117]"
"[225, 147, 40, 16, 7]","[62, 70, 99, 89, 115]"
"[9, 98, 186, 99, 8]","[96, 75, 57, 72, 100]"
"[15, 98, 223, 89, 15]","[107, 83, 61, 84, 105]"
"[15, 98, 217, 98, 14]","[105, 90, 46, 102, 99]"
"[13, 82, 228, 89, 8]","[104, 86, 53, 84, 93]"
"[83, 81, 71, 85, 93]","[82, 86, 82, 92, 71]"
"[6, 93, 216, 113, 17]","[118, 82, 60, 81, 104]"
"[6, 100, 226, 71, 7]","[107, 82, 42, 77, 102]"
"[91, 85, 77, 102, 83]","[73, 95, 92, 85, 93]"
"[206, 151, 35, 14, 2]","[51, 62, 93, 98, 104]"
"[8, 82, 219, 96, 9]","[99, 80, 43, 86, 106]"
"[10, 105, 198, 109, 12]","[102, 89, 61, 77, 105]"
"[81, 87, 72, 93, 81]","[80, 63, 92, 83, 96]"
"[77, 84, 91, 98, 83]","[92, 92, 61, 82, 106]"
"[9, 89, 222, 88, 4]","[100, 69, 49, 82, 112]"
"[10, 86, 217, 94, 14]","[96, 80, 61, 77, 107]"
"[84, 91, 83, 88, 86]","[101, 88, 75, 89, 79]"
"[8, 119, 200, 92, 7]","[110, 67, 54, 79, 116]"
"[11, 140, 171, 100, 9]","[103, 64, 60, 94, 110]"
"[11, 112, 174, 101, 12]","[112, 61, 46, 83, 108]"
"[80, 71, 82, 77, 92]","[90, 98, 71, 79, 64]"
"[97, 85, 90, 72, 87]","[61, 100, 88, 87, 95]"
"[86, 83, 101, 91, 85]","[90, 86, 90, 89, 91]"
"[7, 108, 226, 88, 9]","[117, 84, 44, 71, 122]"
"[222, 149, 47, 18, 1]","[54, 69, 96, 105, 113]"
"[220, 180, 28, 8, 4]","[59, 63, 97, 123, 98]"
"[9, 84, 215, 103, 10]","[100, 80, 45, 94, 102]"
"[186, 166, 49, 7, 3]","[52, 72, 91, 99, 97]"
"[93, 97, 81, 93, 86]","[72, 80, 106, 92, 100]"
"[183, 166, 48, 17, 4]","[51, 61, 92, 85, 129]"
"[227, 151, 33, 5, 4]","[51, 63, 89, 109, 108]"
"[82, 94, 69, 64, 92]","[86, 79, 94, 66, 76]"
"[9, 93, 202, 113, 12]","[106, 70, 57, 93, 103]"
"[5, 87, 231, 109, 15]","[102, 99, 55, 82, 109]"
"[223, 167, 39, 7, 4]","[61, 70, 116, 95, 98]"
"[94, 76, 70, 72, 91]","[86, 93, 74, 91, 59]"
"[233, 157, 33, 8, 3]","[52, 72, 105, 91, 114]"
"[199, 147, 43, 7, 4]","[56, 74, 77, 87, 106]"
"[223, 169, 41, 11, 6]","[58, 53, 104, 109, 126]"
"[202, 155, 51, 10, 4]","[60, 57, 104, 97, 104]"
"[96, 96, 66, 88, 93]","[91, 74, 83, 92, 99]"
"[13, 95, 215, 107, 6]","[106, 79, 58, 93, 100]"
"[84, 74, 96, 83, 103]","[86, 102, 82, 92, 78]"
"[76, 85, 86, 104, 86]","[92, 98, 77, 97, 73]"
"[201, 180, 44, 10, 3]","[60, 58, 102, 98, 120]"
"[78, 83, 76, 90, 100]","[82, 109, 88, 71, 77]"
"[214, 183, 37, 10, 1]","[58, 56, 98, 109, 124]"
"[16, 92, 195, 130, 14]","[116, 95, 65, 72, 99]"
"[213, 146, 30, 15, 2]","[73, 70, 93, 70, 100]"
"[11, 93, 219, 89, 12]","[121, 83, 39, 86, 95]"
"[80, 89, 85, 79, 89]","[81, 81, 89, 91, 80]"
"[8, 99, 213, 93, 7]","[99, 91, 51, 83, 96]"
"[187, 167, 44, 10, 9]","[63, 61, 95, 90, 108]"
"[10, 105, 215, 102, 10]","[108, 83, 52, 92, 107]"
"[83, 86, 87, 84, 91]","[90, 90, 84, 80, 87]"
"[11, 101, 198, 113, 8]","[100, 85, 62, 89, 95]"
"[93, 86, 96, 79, 68]","[81, 91, 82, 81, 87]"
"[212, 181, 44, 8, 2]","[56, 67, 113, 90, 121]"
"[209, 152, 41, 10, 2]","[52, 72, 94, 100, 96]"
"[90, 83, 69, 87, 73]","[71, 88, 104, 68, 71]"
"[9, 84, 218, 92, 12]","[110, 93, 40, 86, 86]"
"[93, 91, 67, 83, 91]","[97, 80, 89, 101, 58]"
"[85, 84, 94, 91, 89]","[94, 87, 85, 89, 88]"
"[88, 85, 98, 86, 85]","[93, 80, 93, 87, 89]"
"[10, 90, 184, 100, 16]","[74, 80, 49, 80, 117]"
"[10, 99, 228, 86, 7]","[98, 80, 46, 98, 108]"
"[98, 98, 89, 81, 76]","[95, 80, 101, 79, 87]"
"[10, 90, 193, 109, 13]","[106, 74, 49, 72, 114]"
"[92, 87, 75, 73, 80]","[90, 86, 79, 76, 76]"
"[196, 174, 54, 10, 5]","[61, 71, 92, 97, 118]"
"[207, 161, 26, 12, 1]","[47, 61, 79, 93, 127]"
"[222, 156, 53, 17, 1]","[55, 70, 87, 113, 124]"
"[214, 140, 33, 16, 3]","[44, 46, 123, 94, 99]"
"[86, 76, 79, 85, 86]","[83, 80, 91, 66, 92]"
"[8, 105, 198, 107, 8]","[114, 75, 57, 92, 88]"
"[96, 75, 87, 80, 106]","[83, 105, 87, 88, 81]"
"[237, 149, 32, 6, 4]","[53, 74, 93, 104, 104]"
"[90, 94, 69, 107, 84]","[85, 81, 91, 91, 96]"
"[13, 97, 221, 108, 9]","[110, 89, 64, 81, 104]"
"[195, 165, 49, 11, 4]","[55, 67, 85, 97, 120]"
"[83, 93, 97, 82, 76]","[91, 89, 80, 90, 81]"
"[86, 94, 94, 85, 80]","[78, 83, 95, 91, 92]"
"[5, 108, 198, 86, 10]","[97, 72, 48, 98, 92]"
"[14, 99, 207, 115, 8]","[129, 95, 53, 72, 94]"
"[91, 86, 84, 87, 91]","[94, 88, 90, 87, 80]"
"[214, 159, 51, 9, 2]","[54, 65, 93, 103, 120]"
"[7, 96, 226, 98, 8]","[114, 91, 61, 70, 99]"
"[226, 161, 45, 13, 2]","[53, 76, 87, 110, 121]"
"[198, 156, 46, 12, 8]","[64, 70, 95, 88, 103]"
"[8, 90, 214, 83, 12]","[102, 88, 47, 78, 92]"
"[198, 155, 54, 14, 4]","[55, 63, 96, 113, 98]"
"[77, 97, 94, 84, 90]","[90, 96, 91, 77, 88]"
"[70, 96, 87, 82, 81]","[86, 71, 92, 76, 91]"
"[201, 172, 41, 10, 2]","[58, 63, 98, 102, 105]"
"[195, 157, 49, 17, 9]","[60, 62, 98, 107, 100]"
"[90, 83, 97, 88, 83]","[93, 86, 104, 68, 90]"
"[205, 189, 43, 8, 2]","[73, 67, 99, 100, 108]"
"[92, 94, 96, 72, 81]","[84, 84, 87, 88, 92]"
"[71, 102, 78, 89, 71]","[86, 86, 92, 81, 66]"
"[11, 86, 213, 103, 8]","[112, 86, 51, 69, 103]"
"[5, 80, 224, 118, 5]","[128, 88, 50, 74, 92]"
"[9, 113, 192, 105, 8]","[113, 82, 67, 65, 100]"
"[7, 101, 219, 92, 6]","[110, 79, 39, 77, 120]"
"[78, 75, 89, 87, 73]","[78, 104, 74, 76, 70]"
"[204, 171, 35, 13, 5]","[52, 57, 77, 133, 109]"
"[80, 97, 97, 74, 100]","[111, 81, 79, 88, 89]"
"[5, 88, 210, 98, 5]","[86, 78, 48, 83, 111]"
"[71, 80, 97, 92, 91]","[83, 93, 86, 78, 91]"
"[7, 98, 220, 111, 10]","[110, 82, 59, 84, 111]"
"[15, 97, 204, 110, 5]","[114, 75, 55, 86, 101]"
"[97, 93, 97, 68, 77]","[89, 72, 87, 94, 90]"
"[180, 164, 50, 7, 6]","[67, 67, 89, 94, 90]"
"[186, 175, 41, 12, 3]","[49, 53, 100, 113, 102]"
"[86, 83, 87, 80, 86]","[88, 69, 85, 78, 102]"
"[223, 169, 35, 10, 4]","[52, 67, 106, 111, 105]"
"[209, 153, 43, 16, 7]","[55, 66, 99, 95, 113]"
"[96, 78, 90, 79, 85]","[81, 104, 75, 86, 82]"
"[85, 72, 88, 93, 85]","[57, 104, 94, 78, 90]"
"[102, 81, 84, 83, 85]","[95, 82, 84, 78, 96]"
"[6, 103, 230, 97, 7]","[104, 91, 45, 91, 112]"
"[11, 101, 210, 101, 15]","[115, 89, 56, 72, 106]"
"[81, 86, 97, 84, 88]","[82, 91, 87, 78, 98]"
"[83, 76, 75, 90, 82]","[81, 95, 79, 73, 78]"
"[7, 91, 214, 98, 10]","[106, 79, 61, 80, 94]"
"[83, 94, 72, 85, 93]","[78, 89, 92, 71, 97]"
"[83, 81, 70, 108, 79]","[83, 87, 91, 82, 78]"
"[7, 102, 195, 107, 9]","[93, 89, 59, 86, 93]"
"[81, 72, 84, 93, 85]","[87, 80, 82, 80, 86]"
"[88, 87, 86, 68, 87]","[88, 79, 78, 97, 74]"
"[208, 160, 53, 18, 6]","[62, 67, 90, 96, 130]"
"[189, 156, 42, 14, 7]","[55, 87, 84, 95, 87]"
"[74, 81, 75, 94, 87]","[89, 93, 87, 61, 81]"
"[196, 181, 45, 10, 5]","[57, 60, 101, 109, 110]"
"[13, 88, 218, 88, 4]","[101, 92, 47, 76, 95]"
"[96, 91, 68, 66, 79]","[67, 74, 79, 96, 84]"
"[209, 151, 43, 7, 4]","[59, 65, 89, 102, 99]"
"[79, 86, 89, 90, 90]","[84, 78, 84, 97, 91]"
"[11, 101, 225, 106, 6]","[104, 90, 46, 94, 115]"
"[8, 83, 227, 93, 9]","[97, 85, 55, 75, 108]"
"[212, 180, 37, 7, 3]","[69, 53, 100, 111, 106]"
"[204, 163, 32, 11, 3]","[54, 66, 81, 112, 100]"
"[10, 97, 192, 99, 7]","[100, 73, 58, 71, 103]"
"[6, 87, 169, 125, 13]","[104, 74, 55, 69, 98]"
"[96, 73, 87, 78, 93]","[81, 78, 86, 87, 95]"
"[217, 148, 41, 8, 1]","[53, 52, 98, 105, 107]"
"[89, 72, 87, 93, 73]","[80, 85, 81, 85, 83]"
"[95, 75, 96, 86, 97]","[92, 79, 94, 78, 106]"
"[95, 88, 70, 99, 94]","[100, 79, 85, 80, 102]"
"[6, 101, 207, 85, 7]","[99, 72, 54, 76, 105]"
"[9, 98, 210, 89, 5]","[91, 89, 55, 79, 97]"
"[69, 83, 92, 83, 91]","[75, 96, 80, 88, 79]"
"[7, 105, 221, 98, 16]","[120, 92, 50, 67, 118]"
"[93, 69, 87, 98, 73]","[74, 74, 88, 91, 93]"
"[10, 90, 219, 108, 7]","[82, 103, 62, 84, 103]"
"[89, 94, 89, 74, 93]","[100, 79, 87, 81, 92]"
"[222, 154, 36, 14, 5]","[58, 63, 87, 122, 101]"
"[207, 172, 52, 7, 12]","[59, 69, 97, 113, 112]"
"[80, 77, 79, 75, 97]","[89, 80, 87, 84, 68]"
"[211, 143, 44, 14, 3]","[60, 54, 100, 89, 112]"
"[7, 106, 205, 100, 13]","[107, 76, 60, 88, 100]"
"[5, 99, 225, 102, 8]","[121, 80, 48, 70, 120]"
"[199, 149, 45, 7, 4]","[54, 60, 83, 117, 90]"
"[9, 85, 216, 107, 9]","[102, 83, 50, 90, 101]"
"[12, 90, 224, 97, 9]","[109, 85, 55, 74, 109]"
"[217, 158, 53, 8, 6]","[51, 78, 97, 111, 105]"
"[191, 178, 38, 11, 9]","[60, 65, 81, 102, 119]"
"[208, 154, 29, 9, 4]","[45, 75, 92, 104, 88]"
"[8, 86, 230, 88, 12]","[97, 87, 44, 77, 119]"
"[74, 89, 83, 95, 83]","[89, 79, 81, 82, 93]"
"[7, 88, 217, 96, 7]","[104, 78, 49, 85, 99]"
"[81, 74, 80, 97, 86]","[81, 86, 81, 82, 88]"
"[199, 172, 51, 11, 4]","[58, 73, 106, 110, 90]"
"[6, 105, 201, 104, 11]","[106, 71, 67, 80, 103]"
"[70, 92, 85, 87, 94]","[101, 81, 81, 75, 90]"
"[214, 165, 49, 8, 6]","[55, 73, 95, 113, 106]"
"[231, 156, 43, 7, 5]","[52, 69, 110, 112, 99]"
"[224, 166, 45, 12, 2]","[48, 72, 111, 109, 109]"
"[86, 77, 78, 82, 95]","[87, 90, 84, 83, 74]"
"[80, 87, 96, 95, 87]","[84, 82, 89, 92, 98]"
"[212, 173, 47, 13, 5]","[53, 76, 108, 106, 107]"
"[78, 89, 98, 84, 86]","[83, 92, 99, 80, 81]"
"[76, 86, 92, 108, 81]","[96, 80, 95, 80, 92]"
"[81, 79, 90, 92, 97]","[88, 73, 94, 84, 100]"
"[10, 104, 208, 91, 8]","[98, 82, 48, 87, 106]"
"[89, 75, 85, 95, 72]","[90, 78, 73, 80, 95]"
"[10, 108, 209, 102, 14]","[105, 72, 53, 91, 122]"
"[228, 164, 40, 8, 5]","[61, 67, 108, 112, 97]"
"[9, 97, 215, 98, 10]","[88, 85, 52, 87, 117]"
"[220, 170, 35, 10, 7]","[55, 72, 96, 118, 101]"
"[188, 167, 47, 10, 4]","[59, 58, 104, 90, 105]"
"[204, 173, 47, 15, 9]","[68, 70, 89, 104, 117]"
"[210, 167, 36, 10, 4]","[51, 65, 97, 108, 106]"
"[15, 112, 213, 100, 7]","[131, 74, 53, 95, 94]"
"[11, 102, 180, 113, 12]","[90, 64, 74, 80, 110]"
"[86, 89, 92, 84, 78]","[91, 70, 84, 97, 87]"
"[11, 102, 213, 86, 9]","[120, 67, 47, 79, 108]"
"[6, 104, 188, 100, 13]","[103, 74, 58, 85, 91]"
"[74, 76, 104, 79, 81]","[83, 84, 75, 89, 83]"
"[220, 171, 32, 11, 1]","[53, 76, 98, 107, 101]"
"[187, 156, 46, 20, 7]","[58, 68, 89, 106, 95]"
"[8, 92, 189, 108, 8]","[100, 88, 43, 76, 98]"
"[14, 97, 193, 101, 9]","[103, 68, 67, 95, 81]"
"[179, 161, 53, 17, 2]","[66, 73, 90, 88, 95]"
"[185, 160, 53, 16, 2]","[54, 62, 90, 106, 104]"
"[89, 87, 77, 78, 82]","[80, 83, 89, 80, 81]"
"[8, 82, 246, 98, 7]","[91, 88, 49, 97, 116]"
"[227, 158, 41, 7, 3]","[56, 56, 103, 107, 114]"
"[8, 98, 217, 102, 11]","[112, 92, 48, 88, 96]"
"[226, 159, 50, 12, 2]","[59, 58, 114, 119, 99]"
"[8, 101, 207, 99, 11]","[101, 89, 56, 78, 102]"
"[202, 161, 40, 13, 5]","[69, 67, 93, 100, 92]"
"[106, 76, 91, 92, 85]","[77, 91, 104, 89, 89]"
"[99, 95, 75, 94, 76]","[94, 84, 83, 88, 90]"
"[9, 95, 230, 90, 9]","[112, 87, 54, 86, 94]"
"[78, 92, 73, 90, 76]","[92, 84, 93, 63, 77]"
"[7, 112, 238, 88, 5]","[100, 79, 54, 89, 128]"
"[192, 165, 39, 14, 2]","[54, 57, 84, 96, 121]"
"[93, 87, 88, 90, 74]","[78, 79, 95, 82, 98]"
"[6, 118, 221, 96, 9]","[114, 81, 54, 89, 112]"
"[184, 162, 41, 16, 6]","[55, 59, 86, 98, 111]"
"[93, 75, 79, 83, 73]","[82, 75, 96, 77, 73]"
"[201, 164, 50, 7, 2]","[51, 73, 84, 99, 117]"
"[200, 153, 42, 8, 1]","[56, 67, 86, 86, 109]"
"[89, 80, 94, 85, 99]","[103, 93, 92, 85, 74]"
"[9, 84, 233, 84, 12]","[94, 73, 53, 91, 111]"
"[225, 163, 43, 11, 7]","[59, 96, 103, 103, 88]"
"[96, 101, 79, 72, 81]","[91, 67, 89, 94, 88]"
"[87, 84, 88, 84, 94]","[86, 85, 100, 92, 74]"
"[74, 85, 85, 89, 93]","[89, 81, 90, 86, 80]"
