tgt,src
"[11, 104, 196, 102, 10]","[94, 99, 54, 86, 90]"
"[201, 154, 43, 13, 6]","[49, 76, 98, 85, 109]"
"[71, 66, 83, 91, 90]","[80, 84, 90, 69, 78]"
"[4, 87, 207, 105, 9]","[101, 65, 60, 76, 110]"
"[15, 96, 199, 109, 10]","[96, 90, 57, 85, 101]"
"[87, 81, 86, 72, 92]","[86, 71, 83, 83, 95]"
"[222, 138, 31, 16, 11]","[48, 71, 101, 93, 105]"
"[209, 159, 54, 11, 2]","[45, 75, 92, 126, 97]"
"[84, 96, 84, 72, 92]","[93, 77, 80, 95, 83]"
"[206, 166, 44, 12, 3]","[50, 64, 106, 100, 111]"
"[205, 158, 36, 11, 3]","[53, 60, 99, 99, 102]"
"[225, 154, 37, 16, 5]","[42, 75, 101, 121, 98]"
"[184, 175, 49, 14, 4]","[63, 69, 93, 108, 93]"
"[74, 84, 74, 83, 92]","[75, 77, 81, 74, 100]"
"[4, 102, 212, 93, 15]","[117, 96, 49, 70, 94]"
"[12, 95, 225, 110, 7]","[108, 89, 48, 88, 116]"
"[205, 179, 39, 8, 6]","[56, 58, 110, 117, 96]"
"[198, 158, 51, 17, 2]","[60, 75, 84, 96, 111]"
"[82, 75, 81, 89, 83]","[85, 80, 78, 81, 86]"
"[100, 67, 77, 90, 77]","[85, 74, 84, 80, 88]"
"[218, 169, 38, 10, 3]","[58, 60, 99, 100, 121]"
"[5, 104, 225, 96, 10]","[107, 78, 49, 81, 125]"
"[100, 86, 68, 87, 98]","[85, 95, 103, 69, 87]"
"[193, 147, 64, 10, 7]","[52, 80, 98, 98, 93]"
"[5, 110, 223, 82, 9]","[111, 73, 50, 85, 110]"
"[220, 161, 41, 8, 3]","[54, 68, 100, 120, 91]"
"[6, 84, 203, 103, 8]","[107, 97, 48, 61, 91]"
"[196, 171, 35, 6, 2]","[53, 57, 91, 112, 97]"
"[12, 95, 214, 93, 8]","[111, 78, 61, 84, 88]"
"[222, 145, 34, 14, 2]","[48, 67, 106, 97, 99]"
"[7, 94, 214, 88, 12]","[112, 62, 52, 86, 103]"
"[13, 83, 239, 99, 13]","[100, 88, 54, 84, 121]"
"[88, 87, 68, 89, 77]","[76, 84, 92, 93, 64]"
"[198, 166, 41, 9, 3]","[62, 61, 88, 109, 97]"
"[223, 177, 28, 5, 4]","[54, 56, 111, 112, 104]"
"[6, 85, 222, 89, 7]","[118, 76, 51, 73, 91]"
"[14, 102, 226, 96, 11]","[115, 92, 62, 73, 107]"
"[104, 94, 79, 74, 85]","[91, 79, 70, 100, 96]"
"[198, 176, 46, 10, 8]","[56, 62, 99, 118, 103]"
"[83, 90, 77, 66, 93]","[87, 88, 75, 78, 81]"
"[16, 98, 214, 80, 16]","[116, 78, 52, 79, 99]"
"[211, 173, 40, 9, 3]","[56, 62, 95, 102, 121]"
"[15, 94, 199, 89, 10]","[97, 84, 49, 77, 100]"
"[183, 171, 48, 10, 2]","[53, 61, 86, 104, 110]"
"[197, 161, 37, 7, 1]","[53, 52, 106, 98, 94]"
"[94, 87, 87, 74, 81]","[89, 71, 93, 88, 82]"
"[78, 99, 96, 73, 82]","[97, 87, 83, 88, 73]"
"[12, 85, 221, 100, 17]","[113, 70, 68, 92, 92]"
"[93, 74, 88, 96, 93]","[98, 80, 92, 81, 93]"
"[90, 81, 90, 89, 83]","[74, 86, 91, 102, 80]"
"[15, 82, 205, 99, 12]","[102, 75, 63, 66, 107]"
"[196, 162, 57, 14, 2]","[56, 80, 89, 111, 95]"
"[15, 88, 202, 91, 9]","[101, 78, 52, 87, 87]"
"[230, 146, 28, 12, 4]","[43, 67, 96, 119, 95]"
"[14, 95, 203, 99, 13]","[98, 84, 57, 85, 100]"
"[213, 152, 30, 11, 10]","[47, 71, 98, 104, 96]"
"[204, 186, 41, 8, 8]","[51, 70, 101, 129, 96]"
"[11, 94, 194, 98, 21]","[102, 89, 55, 76, 96]"
"[9, 104, 205, 114, 14]","[110, 82, 55, 81, 118]"
"[191, 179, 45, 10, 1]","[69, 73, 89, 89, 106]"
"[211, 159, 38, 11, 3]","[58, 73, 81, 91, 119]"
"[205, 143, 35, 18, 1]","[53, 64, 93, 90, 102]"
"[78, 85, 78, 77, 84]","[91, 87, 81, 72, 71]"
"[15, 97, 197, 112, 14]","[102, 86, 56, 73, 118]"
"[9, 93, 197, 106, 11]","[97, 90, 60, 69, 100]"
"[88, 84, 89, 83, 94]","[96, 96, 87, 70, 89]"
"[9, 101, 225, 88, 7]","[94, 82, 39, 104, 111]"
"[90, 99, 101, 82, 75]","[81, 94, 94, 84, 94]"
"[216, 172, 51, 5, 2]","[56, 68, 104, 109, 109]"
"[90, 76, 96, 66, 88]","[77, 84, 81, 85, 89]"
"[198, 169, 42, 11, 4]","[49, 68, 95, 101, 111]"
"[71, 89, 73, 89, 95]","[74, 101, 68, 87, 87]"
"[7, 79, 218, 101, 8]","[115, 73, 50, 74, 101]"
"[70, 85, 81, 88, 78]","[82, 89, 88, 63, 80]"
"[6, 88, 206, 96, 8]","[96, 89, 47, 78, 94]"
"[6, 98, 212, 108, 11]","[109, 78, 53, 86, 109]"
"[11, 98, 197, 89, 15]","[94, 90, 59, 80, 87]"
"[181, 171, 54, 13, 8]","[63, 75, 103, 103, 83]"
"[91, 93, 72, 83, 70]","[71, 77, 81, 97, 83]"
"[11, 91, 201, 102, 12]","[108, 81, 50, 74, 104]"
"[216, 158, 38, 14, 5]","[54, 72, 110, 98, 97]"
"[89, 87, 104, 68, 80]","[69, 85, 88, 101, 85]"
"[201, 157, 41, 3, 3]","[52, 63, 90, 98, 102]"
"[190, 147, 53, 13, 4]","[53, 69, 94, 83, 108]"
"[10, 98, 202, 109, 10]","[107, 73, 61, 71, 117]"
"[10, 100, 230, 92, 9]","[107, 74, 56, 93, 111]"
"[9, 99, 195, 93, 15]","[93, 78, 63, 90, 87]"
"[92, 82, 99, 82, 85]","[74, 91, 87, 93, 95]"
"[205, 164, 47, 10, 7]","[55, 64, 91, 106, 117]"
"[5, 102, 205, 108, 11]","[122, 84, 44, 70, 111]"
"[72, 88, 90, 83, 91]","[90, 77, 76, 81, 100]"
"[90, 80, 98, 87, 89]","[93, 87, 85, 92, 87]"
"[92, 73, 77, 68, 102]","[75, 89, 79, 81, 88]"
"[85, 77, 67, 90, 89]","[91, 66, 93, 77, 81]"
"[9, 86, 230, 106, 11]","[90, 103, 52, 93, 104]"
"[8, 95, 218, 94, 12]","[102, 72, 47, 99, 107]"
"[100, 76, 74, 88, 91]","[83, 88, 82, 94, 82]"
"[3, 92, 225, 92, 4]","[105, 100, 41, 68, 102]"
"[5, 82, 212, 91, 10]","[88, 83, 47, 91, 91]"
"[73, 80, 94, 72, 90]","[85, 73, 85, 86, 80]"
"[178, 165, 43, 13, 5]","[52, 53, 84, 105, 110]"
"[192, 178, 27, 15, 3]","[55, 61, 106, 94, 99]"
"[199, 163, 41, 9, 4]","[55, 51, 98, 108, 104]"
"[197, 170, 33, 6, 6]","[65, 60, 97, 108, 82]"
"[8, 101, 209, 92, 4]","[96, 88, 44, 91, 95]"
"[191, 148, 45, 9, 9]","[45, 74, 96, 89, 98]"
"[88, 83, 87, 99, 87]","[90, 91, 70, 102, 91]"
"[14, 90, 183, 102, 13]","[101, 78, 48, 83, 92]"
"[14, 101, 215, 105, 11]","[89, 101, 62, 85, 109]"
"[216, 171, 39, 8, 2]","[62, 60, 102, 92, 120]"
"[70, 92, 112, 85, 73]","[106, 80, 81, 79, 86]"
"[6, 87, 232, 77, 3]","[108, 62, 46, 86, 103]"
"[212, 176, 43, 12, 2]","[66, 74, 102, 101, 102]"
"[90, 81, 86, 81, 95]","[89, 91, 90, 88, 75]"
"[176, 175, 58, 15, 4]","[64, 63, 96, 89, 116]"
"[10, 84, 231, 98, 7]","[102, 87, 45, 86, 110]"
"[9, 77, 247, 107, 5]","[107, 94, 55, 90, 99]"
"[209, 174, 36, 8, 6]","[63, 64, 97, 117, 92]"
"[76, 83, 89, 78, 79]","[95, 80, 80, 70, 80]"
"[13, 107, 188, 88, 8]","[109, 76, 55, 83, 81]"
"[82, 82, 91, 70, 103]","[87, 88, 79, 96, 78]"
"[211, 155, 45, 10, 4]","[43, 64, 108, 107, 103]"
"[91, 99, 109, 71, 73]","[90, 78, 73, 111, 91]"
"[198, 162, 45, 10, 1]","[51, 58, 80, 112, 115]"
"[199, 174, 43, 13, 2]","[54, 73, 101, 108, 95]"
"[93, 83, 89, 89, 81]","[89, 87, 88, 84, 87]"
"[73, 87, 93, 83, 65]","[86, 73, 74, 88, 80]"
"[14, 105, 183, 101, 8]","[91, 87, 66, 83, 84]"
"[225, 148, 36, 13, 4]","[49, 68, 96, 101, 112]"
"[213, 151, 39, 11, 5]","[58, 61, 99, 95, 106]"
"[202, 167, 54, 18, 6]","[69, 63, 96, 110, 109]"
"[72, 100, 96, 91, 64]","[89, 76, 89, 80, 89]"
"[204, 176, 36, 3, 0]","[55, 52, 89, 108, 115]"
"[97, 80, 78, 74, 98]","[76, 84, 79, 106, 82]"
"[15, 93, 215, 75, 13]","[101, 92, 49, 75, 94]"
"[224, 159, 52, 9, 4]","[60, 76, 96, 107, 109]"
"[10, 102, 230, 93, 9]","[97, 89, 56, 83, 119]"
"[6, 85, 223, 85, 8]","[102, 86, 40, 80, 99]"
"[15, 116, 207, 99, 10]","[116, 87, 56, 74, 114]"
"[6, 101, 207, 110, 9]","[119, 83, 64, 65, 102]"
"[74, 97, 95, 92, 84]","[95, 83, 92, 96, 76]"
"[82, 101, 89, 94, 75]","[81, 78, 100, 87, 95]"
"[66, 96, 91, 81, 71]","[79, 77, 81, 80, 88]"
"[98, 93, 80, 82, 79]","[80, 84, 101, 72, 95]"
"[86, 68, 77, 91, 82]","[80, 72, 80, 88, 84]"
"[4, 116, 205, 90, 6]","[132, 70, 56, 74, 89]"
"[8, 92, 214, 94, 6]","[105, 79, 39, 80, 111]"
"[6, 106, 195, 83, 10]","[100, 77, 57, 74, 92]"
"[218, 143, 42, 7, 7]","[54, 71, 100, 96, 96]"
"[7, 103, 209, 117, 9]","[99, 109, 59, 81, 97]"
"[82, 92, 73, 71, 82]","[99, 70, 79, 76, 76]"
"[77, 81, 93, 82, 79]","[85, 73, 81, 90, 83]"
"[6, 94, 216, 98, 11]","[107, 76, 56, 84, 102]"
"[200, 152, 48, 16, 7]","[65, 49, 108, 97, 104]"
"[69, 87, 90, 100, 93]","[90, 104, 86, 88, 71]"
"[74, 80, 84, 91, 110]","[83, 75, 103, 95, 83]"
"[11, 108, 192, 90, 10]","[103, 72, 53, 73, 110]"
"[68, 81, 82, 105, 79]","[93, 81, 82, 73, 86]"
"[5, 72, 229, 97, 3]","[106, 76, 41, 89, 94]"
"[9, 96, 193, 91, 14]","[80, 74, 60, 94, 95]"
"[69, 90, 86, 75, 84]","[75, 83, 73, 86, 87]"
"[82, 89, 87, 83, 80]","[81, 98, 76, 86, 80]"
"[10, 100, 223, 92, 13]","[104, 80, 52, 77, 125]"
"[92, 89, 94, 85, 69]","[91, 82, 84, 86, 86]"
"[220, 152, 36, 15, 6]","[47, 65, 102, 113, 102]"
"[192, 145, 43, 16, 4]","[49, 62, 79, 104, 106]"
"[102, 83, 85, 91, 73]","[89, 83, 97, 82, 83]"
"[226, 157, 44, 10, 7]","[50, 87, 105, 95, 107]"
"[6, 94, 231, 105, 11]","[85, 90, 65, 87, 120]"
"[232, 169, 30, 8, 3]","[48, 63, 82, 118, 131]"
"[7, 90, 239, 93, 11]","[105, 83, 62, 88, 102]"
"[77, 83, 87, 77, 79]","[77, 80, 74, 83, 89]"
"[210, 157, 54, 16, 3]","[64, 85, 92, 86, 113]"
"[199, 174, 51, 17, 7]","[63, 72, 89, 110, 114]"
"[9, 89, 246, 92, 6]","[113, 89, 45, 81, 114]"
"[191, 152, 47, 12, 9]","[63, 58, 90, 100, 100]"
"[89, 69, 83, 82, 97]","[92, 84, 92, 72, 80]"
"[12, 103, 215, 103, 15]","[111, 92, 58, 84, 103]"
"[81, 94, 99, 83, 86]","[84, 82, 99, 93, 85]"
"[82, 85, 85, 96, 101]","[83, 89, 98, 98, 81]"
"[227, 162, 32, 7, 5]","[65, 71, 94, 93, 110]"
"[95, 72, 88, 96, 89]","[88, 87, 79, 85, 101]"
"[189, 160, 37, 9, 5]","[49, 64, 81, 97, 109]"
"[87, 79, 84, 70, 90]","[88, 85, 82, 78, 77]"
"[216, 153, 43, 15, 3]","[51, 66, 104, 112, 97]"
"[9, 75, 226, 87, 5]","[104, 94, 42, 71, 91]"
"[6, 107, 218, 94, 12]","[108, 72, 56, 84, 117]"
"[83, 80, 77, 90, 81]","[75, 78, 86, 85, 87]"
"[81, 104, 61, 78, 83]","[84, 69, 77, 88, 89]"
"[11, 96, 214, 110, 10]","[99, 92, 56, 96, 98]"
"[224, 170, 40, 7, 5]","[63, 81, 84, 109, 109]"
"[206, 168, 44, 17, 3]","[47, 81, 102, 99, 109]"
"[204, 163, 38, 10, 5]","[46, 62, 101, 106, 105]"
"[10, 94, 213, 87, 8]","[91, 77, 45, 87, 112]"
"[198, 173, 57, 15, 2]","[65, 77, 94, 107, 102]"
"[83, 89, 85, 92, 89]","[87, 82, 100, 103, 66]"
"[79, 96, 78, 76, 100]","[108, 82, 80, 72, 87]"
"[79, 94, 84, 80, 78]","[73, 78, 77, 99, 88]"
"[195, 153, 47, 10, 4]","[52, 72, 95, 92, 98]"
"[6, 104, 231, 97, 8]","[94, 91, 53, 85, 123]"
"[189, 164, 50, 8, 3]","[45, 75, 88, 107, 99]"
"[90, 71, 73, 78, 91]","[82, 83, 80, 64, 94]"
"[67, 80, 95, 77, 88]","[92, 76, 85, 76, 78]"
"[12, 91, 217, 87, 5]","[97, 85, 52, 85, 93]"
"[2, 92, 190, 106, 13]","[104, 80, 40, 75, 104]"
"[79, 88, 92, 82, 86]","[82, 83, 84, 88, 90]"
"[215, 143, 30, 11, 3]","[47, 65, 82, 106, 102]"
"[90, 77, 98, 83, 86]","[92, 96, 76, 92, 78]"
"[201, 170, 29, 7, 8]","[47, 52, 108, 105, 103]"
"[90, 67, 80, 74, 92]","[70, 102, 80, 78, 73]"
"[185, 152, 47, 11, 6]","[54, 58, 91, 89, 109]"
"[7, 96, 220, 84, 10]","[102, 83, 41, 72, 119]"
"[73, 102, 86, 85, 87]","[106, 67, 95, 82, 83]"
"[5, 90, 208, 103, 5]","[112, 79, 43, 65, 112]"
"[200, 145, 59, 6, 10]","[50, 61, 102, 115, 92]"
"[197, 139, 56, 15, 6]","[65, 60, 106, 96, 86]"
"[84, 86, 86, 84, 82]","[89, 96, 80, 88, 69]"
"[4, 99, 219, 80, 7]","[96, 81, 45, 77, 110]"
"[5, 103, 204, 94, 6]","[102, 86, 55, 64, 105]"
"[85, 81, 88, 85, 91]","[86, 93, 83, 89, 79]"
"[233, 162, 39, 9, 2]","[42, 65, 96, 125, 117]"
"[202, 177, 49, 14, 7]","[64, 72, 105, 111, 97]"
"[5, 91, 216, 88, 8]","[102, 65, 50, 85, 106]"
"[11, 90, 217, 87, 12]","[94, 79, 45, 96, 103]"
"[8, 72, 221, 101, 9]","[91, 89, 45, 89, 97]"
"[215, 172, 36, 11, 7]","[55, 70, 96, 116, 104]"
"[215, 142, 33, 13, 1]","[51, 69, 88, 101, 95]"
"[91, 103, 79, 90, 66]","[78, 84, 86, 86, 95]"
"[82, 95, 74, 77, 88]","[77, 78, 96, 90, 75]"
"[69, 95, 83, 94, 75]","[101, 80, 68, 89, 78]"
"[203, 150, 44, 16, 4]","[53, 70, 86, 93, 115]"
"[77, 73, 86, 84, 86]","[73, 82, 88, 66, 97]"
"[203, 160, 40, 8, 3]","[64, 62, 89, 109, 90]"
"[194, 166, 33, 12, 6]","[50, 65, 81, 109, 106]"
"[13, 95, 208, 113, 9]","[107, 82, 61, 83, 105]"
"[7, 88, 247, 98, 8]","[103, 99, 50, 81, 115]"
"[209, 161, 33, 11, 8]","[66, 70, 92, 101, 93]"
"[8, 86, 257, 87, 5]","[105, 85, 44, 103, 106]"
"[12, 101, 189, 97, 13]","[102, 70, 63, 77, 100]"
"[9, 99, 203, 123, 11]","[111, 67, 59, 83, 125]"
"[12, 104, 214, 106, 11]","[102, 81, 73, 93, 98]"
"[80, 80, 83, 93, 73]","[83, 83, 69, 95, 79]"
"[12, 117, 206, 102, 7]","[114, 75, 48, 79, 128]"
"[9, 88, 203, 104, 5]","[102, 79, 57, 65, 106]"
"[212, 169, 51, 12, 5]","[65, 65, 80, 123, 116]"
"[12, 95, 214, 105, 14]","[104, 84, 55, 80, 117]"
"[9, 102, 222, 96, 6]","[103, 88, 57, 76, 111]"
"[76, 90, 85, 94, 77]","[72, 89, 89, 76, 96]"
"[9, 99, 216, 88, 7]","[108, 82, 47, 70, 112]"
"[4, 87, 217, 88, 6]","[86, 93, 51, 67, 105]"
"[175, 162, 50, 13, 5]","[49, 60, 78, 106, 112]"
"[85, 73, 95, 100, 79]","[89, 88, 82, 84, 89]"
"[111, 86, 90, 82, 69]","[78, 88, 89, 93, 90]"
"[5, 101, 233, 82, 12]","[110, 86, 45, 84, 108]"
"[9, 80, 247, 103, 10]","[105, 84, 50, 86, 124]"
"[199, 163, 41, 23, 7]","[55, 62, 80, 111, 125]"
"[84, 78, 74, 93, 83]","[76, 89, 85, 75, 87]"
"[15, 98, 200, 94, 11]","[99, 67, 58, 92, 102]"
"[14, 99, 180, 103, 10]","[102, 79, 54, 78, 93]"
"[88, 77, 75, 106, 77]","[90, 97, 81, 77, 78]"
"[218, 152, 38, 11, 4]","[51, 65, 100, 99, 108]"
"[82, 80, 98, 69, 93]","[71, 85, 77, 99, 90]"
"[93, 73, 83, 84, 84]","[66, 77, 94, 90, 90]"
"[97, 78, 73, 88, 77]","[74, 83, 83, 72, 101]"
"[91, 79, 71, 82, 77]","[77, 87, 84, 77, 75]"
"[67, 79, 100, 79, 89]","[80, 93, 70, 94, 77]"
"[10, 83, 230, 93, 13]","[87, 93, 45, 99, 105]"
"[91, 90, 91, 76, 83]","[90, 80, 91, 85, 85]"
"[17, 94, 222, 101, 14]","[119, 67, 52, 97, 113]"
"[224, 139, 42, 6, 2]","[35, 69, 97, 105, 107]"
"[107, 76, 88, 83, 95]","[80, 113, 90, 87, 79]"
"[7, 95, 193, 109, 13]","[109, 94, 51, 69, 94]"
"[79, 72, 82, 89, 85]","[87, 74, 83, 76, 87]"
"[11, 101, 187, 90, 12]","[91, 75, 52, 79, 104]"
"[91, 71, 79, 89, 77]","[92, 91, 67, 75, 82]"
"[209, 160, 27, 9, 3]","[47, 59, 92, 102, 108]"
"[96, 86, 78, 73, 104]","[73, 82, 96, 101, 85]"
"[8, 115, 197, 110, 15]","[130, 93, 60, 65, 97]"
"[11, 94, 198, 96, 6]","[94, 72, 59, 61, 119]"
"[83, 77, 77, 94, 104]","[95, 76, 91, 77, 96]"
"[86, 74, 92, 74, 93]","[91, 69, 79, 84, 96]"
"[93, 70, 74, 86, 98]","[101, 84, 77, 72, 87]"
"[216, 135, 46, 12, 6]","[56, 63, 98, 93, 105]"
"[8, 105, 196, 110, 7]","[103, 89, 47, 79, 108]"
"[0, 103, 233, 97, 8]","[111, 88, 56, 85, 101]"
"[198, 169, 27, 11, 3]","[41, 65, 103, 111, 88]"
"[13, 79, 221, 84, 17]","[100, 81, 44, 80, 109]"
"[180, 161, 45, 12, 4]","[56, 60, 108, 77, 101]"
"[91, 79, 102, 83, 83]","[76, 105, 80, 86, 91]"
"[207, 166, 31, 12, 2]","[46, 70, 97, 105, 100]"
"[7, 100, 215, 102, 15]","[105, 74, 56, 79, 125]"
"[74, 88, 77, 88, 75]","[89, 70, 99, 71, 73]"
"[6, 94, 200, 102, 8]","[103, 85, 42, 77, 103]"
"[90, 95, 90, 75, 97]","[96, 72, 89, 103, 87]"
"[13, 112, 211, 97, 4]","[96, 71, 55, 99, 116]"
"[213, 154, 64, 10, 4]","[50, 78, 91, 109, 117]"
"[203, 171, 40, 12, 2]","[53, 64, 87, 123, 101]"
"[104, 80, 97, 90, 78]","[93, 89, 84, 102, 81]"
"[5, 94, 210, 96, 4]","[85, 77, 46, 101, 100]"
"[7, 99, 229, 100, 8]","[92, 83, 58, 94, 116]"
"[84, 70, 85, 81, 83]","[77, 89, 63, 81, 93]"
"[72, 78, 86, 69, 98]","[90, 79, 78, 84, 72]"
"[208, 174, 36, 9, 5]","[55, 74, 93, 109, 101]"
"[78, 88, 77, 75, 105]","[88, 84, 90, 81, 80]"
"[224, 150, 29, 14, 3]","[46, 62, 97, 99, 116]"
"[213, 178, 43, 13, 3]","[57, 63, 95, 123, 112]"
"[91, 82, 94, 75, 80]","[78, 90, 85, 75, 94]"
"[10, 110, 200, 103, 6]","[96, 92, 43, 84, 114]"
"[7, 109, 205, 105, 11]","[108, 77, 69, 89, 94]"
"[214, 135, 37, 12, 2]","[43, 65, 101, 86, 105]"
"[202, 166, 50, 10, 2]","[50, 62, 99, 116, 103]"
"[7, 98, 212, 85, 10]","[90, 97, 51, 82, 92]"
"[212, 139, 40, 8, 1]","[43, 69, 95, 87, 106]"
"[7, 107, 190, 101, 14]","[95, 82, 53, 80, 109]"
"[8, 92, 220, 94, 5]","[117, 86, 39, 84, 93]"
"[8, 123, 211, 94, 9]","[112, 69, 65, 81, 118]"
"[6, 91, 211, 108, 4]","[100, 90, 55, 71, 104]"
"[13, 90, 205, 87, 10]","[101, 84, 53, 77, 90]"
"[220, 156, 36, 10, 5]","[52, 67, 102, 105, 101]"
"[202, 169, 53, 11, 11]","[53, 83, 98, 117, 95]"
"[6, 94, 222, 116, 12]","[114, 89, 55, 81, 111]"
"[85, 81, 88, 92, 81]","[74, 101, 86, 78, 88]"
"[11, 110, 184, 100, 5]","[101, 91, 54, 75, 89]"
"[202, 170, 45, 13, 3]","[66, 66, 97, 96, 108]"
"[85, 80, 71, 84, 81]","[94, 79, 77, 80, 71]"
"[70, 79, 92, 77, 98]","[88, 84, 74, 82, 88]"
"[7, 105, 224, 94, 5]","[97, 78, 40, 104, 116]"
"[102, 81, 92, 75, 78]","[91, 81, 81, 91, 84]"
"[8, 77, 207, 103, 11]","[92, 84, 54, 66, 110]"
"[196, 164, 41, 9, 1]","[51, 56, 85, 104, 115]"
"[208, 165, 39, 7, 3]","[49, 69, 97, 107, 100]"
"[81, 92, 100, 94, 82]","[82, 90, 98, 92, 87]"
"[90, 81, 88, 80, 78]","[72, 106, 88, 72, 79]"
"[224, 147, 41, 8, 1]","[47, 78, 95, 100, 101]"
"[89, 86, 100, 76, 77]","[99, 77, 86, 84, 82]"
"[206, 166, 46, 9, 1]","[55, 59, 106, 99, 109]"
"[79, 74, 82, 98, 77]","[79, 84, 70, 83, 94]"
"[193, 172, 32, 8, 2]","[48, 64, 91, 94, 110]"
"[78, 87, 85, 81, 92]","[90, 81, 84, 87, 81]"
"[91, 98, 83, 84, 94]","[86, 91, 84, 87, 102]"
"[211, 167, 42, 9, 2]","[53, 68, 82, 103, 125]"
"[17, 90, 186, 102, 8]","[93, 76, 56, 80, 98]"
"[5, 82, 222, 94, 10]","[101, 86, 51, 87, 88]"
"[82, 81, 79, 83, 86]","[81, 87, 89, 67, 87]"
"[14, 109, 190, 84, 12]","[109, 69, 53, 69, 109]"
"[89, 82, 85, 79, 76]","[82, 93, 79, 72, 85]"
"[8, 106, 225, 96, 13]","[119, 99, 56, 83, 91]"
"[208, 166, 49, 8, 2]","[61, 60, 99, 106, 107]"
"[72, 79, 77, 98, 74]","[79, 83, 87, 84, 67]"
"[10, 89, 217, 83, 10]","[94, 88, 37, 75, 115]"
"[90, 90, 87, 64, 79]","[92, 66, 86, 87, 79]"
"[7, 87, 211, 98, 10]","[108, 86, 56, 64, 99]"
"[81, 90, 78, 71, 95]","[91, 65, 92, 98, 69]"
"[198, 164, 51, 10, 5]","[48, 65, 86, 119, 110]"
"[95, 78, 87, 99, 83]","[90, 105, 87, 80, 80]"
"[210, 177, 44, 8, 2]","[59, 63, 112, 107, 100]"
"[215, 166, 52, 8, 3]","[52, 70, 90, 122, 110]"
"[8, 106, 184, 106, 12]","[101, 70, 71, 72, 102]"
"[9, 87, 228, 84, 10]","[91, 105, 47, 74, 101]"
"[14, 118, 202, 95, 16]","[100, 85, 57, 92, 111]"
"[219, 160, 48, 11, 4]","[62, 75, 86, 100, 119]"
"[87, 74, 84, 95, 84]","[82, 76, 92, 91, 83]"
"[10, 92, 230, 107, 8]","[121, 83, 56, 76, 111]"
"[79, 96, 81, 78, 81]","[75, 77, 82, 103, 78]"
"[94, 98, 75, 78, 95]","[104, 85, 88, 93, 70]"
"[78, 83, 91, 91, 79]","[85, 83, 87, 86, 81]"
"[10, 92, 223, 87, 8]","[95, 81, 58, 82, 104]"
"[92, 100, 80, 76, 81]","[90, 85, 98, 76, 80]"
"[93, 79, 88, 88, 101]","[81, 111, 79, 86, 92]"
"[202, 171, 51, 15, 6]","[59, 86, 89, 109, 102]"
"[204, 149, 31, 10, 7]","[44, 64, 85, 116, 92]"
"[92, 87, 93, 84, 90]","[94, 72, 82, 112, 86]"
"[204, 173, 45, 13, 5]","[65, 71, 94, 109, 101]"
"[10, 110, 219, 89, 8]","[127, 74, 51, 85, 99]"
"[206, 158, 45, 11, 3]","[63, 66, 94, 95, 105]"
"[88, 86, 86, 77, 80]","[77, 88, 102, 74, 76]"
"[82, 92, 99, 80, 94]","[86, 78, 87, 106, 90]"
"[82, 83, 79, 90, 91]","[88, 83, 89, 88, 77]"
"[98, 96, 79, 70, 99]","[87, 93, 84, 88, 90]"
"[93, 73, 86, 98, 68]","[81, 85, 81, 88, 83]"
"[99, 76, 79, 70, 88]","[80, 76, 85, 87, 84]"
"[203, 166, 34, 12, 4]","[57, 52, 97, 103, 110]"
"[184, 168, 36, 18, 8]","[59, 64, 76, 107, 108]"
"[72, 79, 98, 82, 96]","[79, 100, 77, 79, 92]"
"[82, 75, 81, 79, 93]","[82, 72, 101, 86, 69]"
"[92, 92, 74, 94, 76]","[83, 86, 80, 98, 81]"
"[80, 71, 95, 100, 78]","[81, 97, 82, 70, 94]"
"[204, 152, 37, 16, 4]","[42, 73, 101, 98, 99]"
"[204, 172, 45, 8, 2]","[42, 64, 113, 106, 106]"
"[212, 168, 56, 7, 3]","[67, 69, 95, 109, 106]"
"[7, 99, 250, 85, 4]","[98, 82, 60, 91, 114]"
"[84, 89, 83, 77, 80]","[76, 86, 88, 84, 79]"
"[211, 162, 41, 19, 7]","[58, 58, 116, 98, 110]"
"[222, 146, 50, 11, 2]","[63, 71, 86, 109, 102]"
"[89, 86, 78, 70, 82]","[68, 72, 85, 93, 87]"
"[84, 79, 75, 96, 76]","[78, 95, 73, 81, 83]"
"[8, 84, 218, 96, 10]","[118, 89, 51, 71, 87]"
"[99, 76, 87, 82, 86]","[73, 90, 87, 95, 85]"
"[5, 101, 214, 104, 3]","[107, 87, 46, 78, 109]"
"[78, 84, 95, 89, 90]","[76, 95, 84, 88, 93]"
"[208, 162, 52, 6, 3]","[58, 80, 94, 96, 103]"
"[10, 104, 202, 103, 5]","[98, 82, 60, 79, 105]"
"[227, 153, 54, 16, 0]","[45, 81, 111, 120, 93]"
"[195, 156, 49, 7, 5]","[54, 61, 92, 108, 97]"
"[219, 156, 41, 12, 4]","[54, 64, 99, 119, 96]"
"[218, 155, 45, 12, 4]","[50, 54, 118, 114, 98]"
"[90, 95, 85, 69, 77]","[89, 78, 81, 81, 87]"
"[208, 154, 34, 5, 3]","[52, 62, 89, 99, 102]"
"[4, 103, 240, 92, 10]","[111, 78, 50, 83, 127]"
"[14, 106, 210, 100, 10]","[102, 90, 56, 85, 107]"
"[8, 100, 222, 94, 14]","[102, 85, 45, 89, 117]"
